Trial noise_type coaxial_lum test_lum match_lum grating_freq grating_contrast noise_freq rep
450 global -1.0 0.5 0.000446 .2 0.1 1.00 37
451 global 1.0 0.5 0.001637 .2 0.1 1.00 12
452 global -1.0 0.5 -0.012238 .2 0.1 1.00 13
453 global 1.0 0.5 0.004057 .2 0.1 1.00 38
454 global -1.0 0.5 0.004473 .2 0.1 1.00 38
455 global 1.0 0.5 -0.012730 .2 0.1 1.00 13
456 global -1.0 0.5 -0.000753 .2 0.1 1.00 14
457 global 1.0 0.5 0.002644 .2 0.1 1.00 39
458 global -1.0 0.5 0.003026 .2 0.1 1.00 39
459 global 1.0 0.5 -0.001186 .2 0.1 1.00 14
460 global -1.0 0.5 0.006025 .2 0.1 1.00 15
461 global 1.0 0.5 0.024769 .2 0.1 1.00 40
462 global -1.0 0.5 0.024998 .2 0.1 1.00 40
463 global 1.0 0.5 0.005683 .2 0.1 1.00 15
464 global -1.0 0.5 -0.004029 .2 0.1 1.00 16
465 global 1.0 0.5 -0.001747 .2 0.1 1.00 41
466 global -1.0 0.5 -0.001308 .2 0.1 1.00 41
467 global 1.0 0.5 -0.004492 .2 0.1 1.00 16
468 global -1.0 0.5 -0.009953 .2 0.1 1.00 17
469 global 1.0 0.5 -0.003779 .2 0.1 1.00 42
470 global -1.0 0.5 -0.003374 .2 0.1 1.00 42
471 global 1.0 0.5 -0.010400 .2 0.1 1.00 17
472 global -1.0 0.5 -0.023078 .2 0.1 1.00 18
473 global 1.0 0.5 0.018046 .2 0.1 1.00 43
474 global -1.0 0.5 0.018533 .2 0.1 1.00 43
475 global 1.0 0.5 -0.023633 .2 0.1 1.00 18
476 global -1.0 0.5 -0.017147 .2 0.1 1.00 19
477 global 1.0 0.5 0.001422 .2 0.1 1.00 44
478 global -1.0 0.5 0.001928 .2 0.1 1.00 44
479 global 1.0 0.5 -0.017604 .2 0.1 1.00 19
480 global -1.0 0.5 0.001383 .2 0.1 1.00 20
481 global 1.0 0.5 -0.002335 .2 0.1 1.00 45
482 global -1.0 0.5 -0.001856 .2 0.1 1.00 45
483 global 1.0 0.5 0.000943 .2 0.1 1.00 20
484 global -1.0 0.5 0.026786 .2 0.1 1.00 21
485 global 1.0 0.5 -0.008064 .2 0.1 1.00 46
486 global -1.0 0.5 -0.007464 .2 0.1 1.00 46
487 global 1.0 0.5 0.026047 .2 0.1 1.00 21
488 global -1.0 0.5 -0.020435 .2 0.1 1.00 22
489 global 1.0 0.5 0.005151 .2 0.1 1.00 47
490 global -1.0 0.5 0.005545 .2 0.1 1.00 47
491 global 1.0 0.5 -0.021165 .2 0.1 1.00 22
492 global -1.0 0.5 0.020488 .2 0.1 1.00 23
493 global 1.0 0.5 -0.020180 .2 0.1 1.00 48
494 global -1.0 0.5 -0.019789 .2 0.1 1.00 48
495 global 1.0 0.5 0.020165 .2 0.1 1.00 23
496 global -1.0 0.5 0.016459 .2 0.1 1.00 24
497 global 1.0 0.5 -0.000854 .2 0.1 1.00 49
498 global -1.0 0.5 -0.000407 .2 0.1 1.00 49
499 global 1.0 0.5 0.015875 .2 0.1 1.00 24
500 global -1.0 0.5 -0.018384 .2 0.1 1.73 0
501 global 1.0 0.5 0.011593 .2 0.1 1.73 25
502 global -1.0 0.5 -0.004154 .2 0.1 1.73 25
503 global 1.0 0.5 -0.002681 .2 0.1 1.73 0
504 global -1.0 0.5 -0.012000 .2 0.1 1.73 1
505 global 1.0 0.5 0.009741 .2 0.1 1.73 26
506 global -1.0 0.5 -0.005977 .2 0.1 1.73 26
507 global 1.0 0.5 0.003649 .2 0.1 1.73 1
508 global -1.0 0.5 -0.025978 .2 0.1 1.73 2
509 global 1.0 0.5 0.007935 .2 0.1 1.73 27
510 global -1.0 0.5 -0.007815 .2 0.1 1.73 27
511 global 1.0 0.5 -0.010166 .2 0.1 1.73 2
512 global -1.0 0.5 -0.007334 .2 0.1 1.73 3
513 global 1.0 0.5 0.000724 .2 0.1 1.73 28
514 global -1.0 0.5 -0.014974 .2 0.1 1.73 28
515 global 1.0 0.5 0.008395 .2 0.1 1.73 3
516 global -1.0 0.5 0.002148 .2 0.1 1.73 4
517 global 1.0 0.5 0.006525 .2 0.1 1.73 29
518 global -1.0 0.5 -0.009216 .2 0.1 1.73 29
519 global 1.0 0.5 0.017917 .2 0.1 1.73 4
520 global -1.0 0.5 -0.014638 .2 0.1 1.73 5
521 global 1.0 0.5 0.014023 .2 0.1 1.73 30
522 global -1.0 0.5 -0.001730 .2 0.1 1.73 30
523 global 1.0 0.5 0.001090 .2 0.1 1.73 5
524 global -1.0 0.5 -0.010330 .2 0.1 1.73 6
525 global 1.0 0.5 0.005774 .2 0.1 1.73 31
526 global -1.0 0.5 -0.009945 .2 0.1 1.73 31
527 global 1.0 0.5 0.005456 .2 0.1 1.73 6
528 global -1.0 0.5 -0.005379 .2 0.1 1.73 7
529 global 1.0 0.5 0.004982 .2 0.1 1.73 32
530 global -1.0 0.5 -0.010727 .2 0.1 1.73 32
531 global 1.0 0.5 0.010312 .2 0.1 1.73 7
532 global -1.0 0.5 -0.011852 .2 0.1 1.73 8
533 global 1.0 0.5 0.003790 .2 0.1 1.73 33
534 global -1.0 0.5 -0.011894 .2 0.1 1.73 33
535 global 1.0 0.5 0.003859 .2 0.1 1.73 8
536 global -1.0 0.5 -0.005501 .2 0.1 1.73 9
537 global 1.0 0.5 0.012279 .2 0.1 1.73 34
538 global -1.0 0.5 -0.003434 .2 0.1 1.73 34
539 global 1.0 0.5 0.010156 .2 0.1 1.73 9
540 global -1.0 0.5 -0.006759 .2 0.1 1.73 10
541 global 1.0 0.5 0.004355 .2 0.1 1.73 35
542 global -1.0 0.5 -0.011349 .2 0.1 1.73 35
543 global 1.0 0.5 0.008955 .2 0.1 1.73 10
544 global -1.0 0.5 -0.008585 .2 0.1 1.73 11
545 global 1.0 0.5 0.010763 .2 0.1 1.73 36
546 global -1.0 0.5 -0.005009 .2 0.1 1.73 36
547 global 1.0 0.5 0.007225 .2 0.1 1.73 11
548 global -1.0 0.5 -0.002552 .2 0.1 1.73 12
549 global 1.0 0.5 0.009012 .2 0.1 1.73 37
550 global -1.0 0.5 -0.006671 .2 0.1 1.73 37
551 global 1.0 0.5 0.013133 .2 0.1 1.73 12
552 global -1.0 0.5 -0.005382 .2 0.1 1.73 13
553 global 1.0 0.5 0.000385 .2 0.1 1.73 38
554 global -1.0 0.5 -0.015366 .2 0.1 1.73 38
555 global 1.0 0.5 0.010360 .2 0.1 1.73 13
556 global -1.0 0.5 -0.000601 .2 0.1 1.73 14
557 global 1.0 0.5 0.006262 .2 0.1 1.73 39
558 global -1.0 0.5 -0.009497 .2 0.1 1.73 39
559 global 1.0 0.5 0.015249 .2 0.1 1.73 14
560 global -1.0 0.5 -0.003290 .2 0.1 1.73 15
561 global 1.0 0.5 -0.000252 .2 0.1 1.73 40
562 global -1.0 0.5 -0.015937 .2 0.1 1.73 40
563 global 1.0 0.5 0.012369 .2 0.1 1.73 15
564 global -1.0 0.5 -0.006598 .2 0.1 1.73 16
565 global 1.0 0.5 0.017597 .2 0.1 1.73 41
566 global -1.0 0.5 0.001700 .2 0.1 1.73 41
567 global 1.0 0.5 0.009145 .2 0.1 1.73 16
568 global -1.0 0.5 -0.002475 .2 0.1 1.73 17
569 global 1.0 0.5 0.005748 .2 0.1 1.73 42
570 global -1.0 0.5 -0.009999 .2 0.1 1.73 42
571 global 1.0 0.5 0.013304 .2 0.1 1.73 17
572 global -1.0 0.5 -0.009229 .2 0.1 1.73 18
573 global 1.0 0.5 0.004470 .2 0.1 1.73 43
574 global -1.0 0.5 -0.011250 .2 0.1 1.73 43
575 global 1.0 0.5 0.006514 .2 0.1 1.73 18
576 global -1.0 0.5 -0.004398 .2 0.1 1.73 19
577 global 1.0 0.5 0.006496 .2 0.1 1.73 44
578 global -1.0 0.5 -0.009224 .2 0.1 1.73 44
579 global 1.0 0.5 0.011315 .2 0.1 1.73 19
580 global -1.0 0.5 -0.006214 .2 0.1 1.73 20
581 global 1.0 0.5 0.004485 .2 0.1 1.73 45
582 global -1.0 0.5 -0.011221 .2 0.1 1.73 45
583 global 1.0 0.5 0.009534 .2 0.1 1.73 20
584 global -1.0 0.5 0.000427 .2 0.1 1.73 21
585 global 1.0 0.5 0.007880 .2 0.1 1.73 46
586 global -1.0 0.5 -0.007821 .2 0.1 1.73 46
587 global 1.0 0.5 0.016131 .2 0.1 1.73 21
588 global -1.0 0.5 -0.006133 .2 0.1 1.73 22
589 global 1.0 0.5 0.002399 .2 0.1 1.73 47
590 global -1.0 0.5 -0.013291 .2 0.1 1.73 47
591 global 1.0 0.5 0.009556 .2 0.1 1.73 22
592 global -1.0 0.5 0.008787 .2 0.1 1.73 23
593 global 1.0 0.5 0.002184 .2 0.1 1.73 48
594 global -1.0 0.5 -0.013522 .2 0.1 1.73 48
595 global 1.0 0.5 0.024424 .2 0.1 1.73 23
596 global -1.0 0.5 -0.011167 .2 0.1 1.73 24
597 global 1.0 0.5 0.001788 .2 0.1 1.73 49
598 global -1.0 0.5 -0.013871 .2 0.1 1.73 49
599 global 1.0 0.5 0.004641 .2 0.1 1.73 24
600 global -1.0 0.5 -0.012983 .2 0.1 3.00 0
601 global 1.0 0.5 0.013883 .2 0.1 3.00 25
602 global -1.0 0.5 -0.008235 .2 0.1 3.00 25
603 global 1.0 0.5 0.009132 .2 0.1 3.00 0
604 global -1.0 0.5 -0.006888 .2 0.1 3.00 1
605 global 1.0 0.5 0.007408 .2 0.1 3.00 26
606 global -1.0 0.5 -0.014708 .2 0.1 3.00 26
607 global 1.0 0.5 0.015213 .2 0.1 3.00 1
608 global -1.0 0.5 -0.007974 .2 0.1 3.00 2
609 global 1.0 0.5 0.014939 .2 0.1 3.00 27
610 global -1.0 0.5 -0.007174 .2 0.1 3.00 27
611 global 1.0 0.5 0.014153 .2 0.1 3.00 2
612 global -1.0 0.5 -0.009444 .2 0.1 3.00 3
613 global 1.0 0.5 0.004268 .2 0.1 3.00 28
614 global -1.0 0.5 -0.017862 .2 0.1 3.00 28
615 global 1.0 0.5 0.012687 .2 0.1 3.00 3
616 global -1.0 0.5 -0.003898 .2 0.1 3.00 4
617 global 1.0 0.5 0.006092 .2 0.1 3.00 29
618 global -1.0 0.5 -0.016001 .2 0.1 3.00 29
619 global 1.0 0.5 0.018199 .2 0.1 3.00 4
620 global -1.0 0.5 -0.013629 .2 0.1 3.00 5
621 global 1.0 0.5 0.012392 .2 0.1 3.00 30
622 global -1.0 0.5 -0.009725 .2 0.1 3.00 30
623 global 1.0 0.5 0.008492 .2 0.1 3.00 5
624 global -1.0 0.5 -0.009803 .2 0.1 3.00 6
625 global 1.0 0.5 0.004584 .2 0.1 3.00 31
626 global -1.0 0.5 -0.017514 .2 0.1 3.00 31
627 global 1.0 0.5 0.012307 .2 0.1 3.00 6
628 global -1.0 0.5 -0.012124 .2 0.1 3.00 7
629 global 1.0 0.5 0.012426 .2 0.1 3.00 32
630 global -1.0 0.5 -0.009697 .2 0.1 3.00 32
631 global 1.0 0.5 0.009991 .2 0.1 3.00 7
632 global -1.0 0.5 -0.016052 .2 0.1 3.00 8
633 global 1.0 0.5 0.013167 .2 0.1 3.00 33
634 global -1.0 0.5 -0.008939 .2 0.1 3.00 33
635 global 1.0 0.5 0.006045 .2 0.1 3.00 8
636 global -1.0 0.5 -0.012398 .2 0.1 3.00 9
637 global 1.0 0.5 0.010458 .2 0.1 3.00 34
638 global -1.0 0.5 -0.011675 .2 0.1 3.00 34
639 global 1.0 0.5 0.009729 .2 0.1 3.00 9
640 global -1.0 0.5 -0.009693 .2 0.1 3.00 10
641 global 1.0 0.5 0.012123 .2 0.1 3.00 35
642 global -1.0 0.5 -0.010011 .2 0.1 3.00 35
643 global 1.0 0.5 0.012440 .2 0.1 3.00 10
644 global -1.0 0.5 -0.018454 .2 0.1 3.00 11
645 global 1.0 0.5 0.011754 .2 0.1 3.00 36
646 global -1.0 0.5 -0.010373 .2 0.1 3.00 36
647 global 1.0 0.5 0.003715 .2 0.1 3.00 11
648 global -1.0 0.5 -0.014106 .2 0.1 3.00 12
649 global 1.0 0.5 0.013246 .2 0.1 3.00 37
650 global -1.0 0.5 -0.008889 .2 0.1 3.00 37
651 global 1.0 0.5 0.008010 .2 0.1 3.00 12
652 global -1.0 0.5 -0.013045 .2 0.1 3.00 13
653 global 1.0 0.5 0.010167 .2 0.1 3.00 38
654 global -1.0 0.5 -0.011958 .2 0.1 3.00 38
655 global 1.0 0.5 0.009057 .2 0.1 3.00 13
656 global -1.0 0.5 -0.017140 .2 0.1 3.00 14
657 global 1.0 0.5 0.015920 .2 0.1 3.00 39
658 global -1.0 0.5 -0.006199 .2 0.1 3.00 39
659 global 1.0 0.5 0.004988 .2 0.1 3.00 14
660 global -1.0 0.5 -0.017216 .2 0.1 3.00 15
661 global 1.0 0.5 0.011744 .2 0.1 3.00 40
662 global -1.0 0.5 -0.010389 .2 0.1 3.00 40
663 global 1.0 0.5 0.004936 .2 0.1 3.00 15
664 global -1.0 0.5 -0.009450 .2 0.1 3.00 16
665 global 1.0 0.5 0.011838 .2 0.1 3.00 41
666 global -1.0 0.5 -0.010284 .2 0.1 3.00 41
667 global 1.0 0.5 0.012685 .2 0.1 3.00 16
668 global -1.0 0.5 -0.009599 .2 0.1 3.00 17
669 global 1.0 0.5 0.010058 .2 0.1 3.00 42
670 global -1.0 0.5 -0.012063 .2 0.1 3.00 42
671 global 1.0 0.5 0.012532 .2 0.1 3.00 17
672 global -1.0 0.5 -0.004856 .2 0.1 3.00 18
673 global 1.0 0.5 0.005400 .2 0.1 3.00 43
674 global -1.0 0.5 -0.016689 .2 0.1 3.00 43
675 global 1.0 0.5 0.017206 .2 0.1 3.00 18
676 global -1.0 0.5 -0.016289 .2 0.1 3.00 19
677 global 1.0 0.5 0.010579 .2 0.1 3.00 44
678 global -1.0 0.5 -0.011545 .2 0.1 3.00 44
679 global 1.0 0.5 0.005847 .2 0.1 3.00 19
680 global -1.0 0.5 -0.015301 .2 0.1 3.00 20
681 global 1.0 0.5 0.009474 .2 0.1 3.00 45
682 global -1.0 0.5 -0.012653 .2 0.1 3.00 45
683 global 1.0 0.5 0.006810 .2 0.1 3.00 20
684 global -1.0 0.5 -0.014477 .2 0.1 3.00 21
685 global 1.0 0.5 0.012785 .2 0.1 3.00 46
686 global -1.0 0.5 -0.009337 .2 0.1 3.00 46
687 global 1.0 0.5 0.007639 .2 0.1 3.00 21
688 global -1.0 0.5 -0.007167 .2 0.1 3.00 22
689 global 1.0 0.5 0.008218 .2 0.1 3.00 47
690 global -1.0 0.5 -0.013922 .2 0.1 3.00 47
691 global 1.0 0.5 0.014969 .2 0.1 3.00 22
692 global -1.0 0.5 -0.003344 .2 0.1 3.00 23
693 global 1.0 0.5 0.007189 .2 0.1 3.00 48
694 global -1.0 0.5 -0.014915 .2 0.1 3.00 48
695 global 1.0 0.5 0.018733 .2 0.1 3.00 23
696 global -1.0 0.5 -0.010436 .2 0.1 3.00 24
697 global 1.0 0.5 0.007472 .2 0.1 3.00 49
698 global -1.0 0.5 -0.014678 .2 0.1 3.00 49
699 global 1.0 0.5 0.011698 .2 0.1 3.00 24
700 global -1.0 0.5 -0.003964 .2 0.1 5.20 0
701 global 1.0 0.5 0.004168 .2 0.1 5.20 25
702 global -1.0 0.5 -0.008047 .2 0.1 5.20 25
703 global 1.0 0.5 0.008248 .2 0.1 5.20 0
704 global -1.0 0.5 -0.005509 .2 0.1 5.20 1
705 global 1.0 0.5 0.003773 .2 0.1 5.20 26
706 global -1.0 0.5 -0.008445 .2 0.1 5.20 26
707 global 1.0 0.5 0.006704 .2 0.1 5.20 1
708 global -1.0 0.5 -0.006642 .2 0.1 5.20 2
709 global 1.0 0.5 0.004666 .2 0.1 5.20 27
710 global -1.0 0.5 -0.007548 .2 0.1 5.20 27
711 global 1.0 0.5 0.005567 .2 0.1 5.20 2
712 global -1.0 0.5 -0.004840 .2 0.1 5.20 3
713 global 1.0 0.5 0.004738 .2 0.1 5.20 28
714 global -1.0 0.5 -0.007472 .2 0.1 5.20 28
715 global 1.0 0.5 0.007378 .2 0.1 5.20 3
716 global -1.0 0.5 -0.004820 .2 0.1 5.20 4
717 global 1.0 0.5 0.006316 .2 0.1 5.20 29
718 global -1.0 0.5 -0.005906 .2 0.1 5.20 29
719 global 1.0 0.5 0.007388 .2 0.1 5.20 4
720 global -1.0 0.5 -0.005976 .2 0.1 5.20 5
721 global 1.0 0.5 0.004149 .2 0.1 5.20 30
722 global -1.0 0.5 -0.008061 .2 0.1 5.20 30
723 global 1.0 0.5 0.006237 .2 0.1 5.20 5
724 global -1.0 0.5 -0.004546 .2 0.1 5.20 6
725 global 1.0 0.5 0.003929 .2 0.1 5.20 31
726 global -1.0 0.5 -0.008294 .2 0.1 5.20 31
727 global 1.0 0.5 0.007670 .2 0.1 5.20 6
728 global -1.0 0.5 -0.004449 .2 0.1 5.20 7
729 global 1.0 0.5 0.005149 .2 0.1 5.20 32
730 global -1.0 0.5 -0.007068 .2 0.1 5.20 32
731 global 1.0 0.5 0.007773 .2 0.1 5.20 7
732 global -1.0 0.5 -0.004605 .2 0.1 5.20 8
733 global 1.0 0.5 0.003155 .2 0.1 5.20 33
734 global -1.0 0.5 -0.009064 .2 0.1 5.20 33
735 global 1.0 0.5 0.007612 .2 0.1 5.20 8
736 global -1.0 0.5 -0.006742 .2 0.1 5.20 9
737 global 1.0 0.5 0.005312 .2 0.1 5.20 34
738 global -1.0 0.5 -0.006901 .2 0.1 5.20 34
739 global 1.0 0.5 0.005473 .2 0.1 5.20 9
740 global -1.0 0.5 -0.007252 .2 0.1 5.20 10
741 global 1.0 0.5 0.004075 .2 0.1 5.20 35
742 global -1.0 0.5 -0.008139 .2 0.1 5.20 35
743 global 1.0 0.5 0.004961 .2 0.1 5.20 10
744 global -1.0 0.5 -0.006848 .2 0.1 5.20 11
745 global 1.0 0.5 0.007031 .2 0.1 5.20 36
746 global -1.0 0.5 -0.005188 .2 0.1 5.20 36
747 global 1.0 0.5 0.005364 .2 0.1 5.20 11
748 global -1.0 0.5 -0.007901 .2 0.1 5.20 12
749 global 1.0 0.5 0.004400 .2 0.1 5.20 37
750 global -1.0 0.5 -0.007810 .2 0.1 5.20 37
751 global 1.0 0.5 0.004314 .2 0.1 5.20 12
752 global -1.0 0.5 -0.004121 .2 0.1 5.20 13
753 global 1.0 0.5 0.005771 .2 0.1 5.20 38
754 global -1.0 0.5 -0.006440 .2 0.1 5.20 38
755 global 1.0 0.5 0.008094 .2 0.1 5.20 13
756 global -1.0 0.5 -0.005503 .2 0.1 5.20 14
757 global 1.0 0.5 0.006461 .2 0.1 5.20 39
758 global -1.0 0.5 -0.005767 .2 0.1 5.20 39
759 global 1.0 0.5 0.006710 .2 0.1 5.20 14
760 global -1.0 0.5 -0.005420 .2 0.1 5.20 15
761 global 1.0 0.5 0.005029 .2 0.1 5.20 40
762 global -1.0 0.5 -0.007183 .2 0.1 5.20 40
763 global 1.0 0.5 0.006796 .2 0.1 5.20 15
764 global -1.0 0.5 -0.005675 .2 0.1 5.20 16
765 global 1.0 0.5 0.004422 .2 0.1 5.20 41
766 global -1.0 0.5 -0.007782 .2 0.1 5.20 41
767 global 1.0 0.5 0.006534 .2 0.1 5.20 16
768 global -1.0 0.5 -0.008758 .2 0.1 5.20 17
769 global 1.0 0.5 0.006811 .2 0.1 5.20 42
770 global -1.0 0.5 -0.005412 .2 0.1 5.20 42
771 global 1.0 0.5 0.003463 .2 0.1 5.20 17
772 global -1.0 0.5 -0.005080 .2 0.1 5.20 18
773 global 1.0 0.5 0.005068 .2 0.1 5.20 43
774 global -1.0 0.5 -0.007152 .2 0.1 5.20 43
775 global 1.0 0.5 0.007134 .2 0.1 5.20 18
776 global -1.0 0.5 -0.004030 .2 0.1 5.20 19
777 global 1.0 0.5 0.003293 .2 0.1 5.20 44
778 global -1.0 0.5 -0.008913 .2 0.1 5.20 44
779 global 1.0 0.5 0.008170 .2 0.1 5.20 19
780 global -1.0 0.5 -0.006475 .2 0.1 5.20 20
781 global 1.0 0.5 0.006636 .2 0.1 5.20 45
782 global -1.0 0.5 -0.005584 .2 0.1 5.20 45
783 global 1.0 0.5 0.005737 .2 0.1 5.20 20
784 global -1.0 0.5 -0.005573 .2 0.1 5.20 21
785 global 1.0 0.5 0.006431 .2 0.1 5.20 46
786 global -1.0 0.5 -0.005783 .2 0.1 5.20 46
787 global 1.0 0.5 0.006639 .2 0.1 5.20 21
788 global -1.0 0.5 -0.006398 .2 0.1 5.20 22
789 global 1.0 0.5 0.006362 .2 0.1 5.20 47
790 global -1.0 0.5 -0.005848 .2 0.1 5.20 47
791 global 1.0 0.5 0.005818 .2 0.1 5.20 22
792 global -1.0 0.5 -0.007987 .2 0.1 5.20 23
793 global 1.0 0.5 0.007950 .2 0.1 5.20 48
794 global -1.0 0.5 -0.004259 .2 0.1 5.20 48
795 global 1.0 0.5 0.004223 .2 0.1 5.20 23
796 global -1.0 0.5 -0.004655 .2 0.1 5.20 24
797 global 1.0 0.5 0.002932 .2 0.1 5.20 49
798 global -1.0 0.5 -0.009286 .2 0.1 5.20 49
799 global 1.0 0.5 0.007556 .2 0.1 5.20 24
800 global -1.0 0.5 -0.005329 .2 0.1 9.00 0
801 global 1.0 0.5 0.005319 .2 0.1 9.00 25
802 global -1.0 0.5 -0.004922 .2 0.1 9.00 25
803 global 1.0 0.5 0.004912 .2 0.1 9.00 0
804 global -1.0 0.5 -0.004640 .2 0.1 9.00 1
805 global 1.0 0.5 0.005662 .2 0.1 9.00 26
806 global -1.0 0.5 -0.004582 .2 0.1 9.00 26
807 global 1.0 0.5 0.005601 .2 0.1 9.00 1
808 global -1.0 0.5 -0.004293 .2 0.1 9.00 2
809 global 1.0 0.5 0.004980 .2 0.1 9.00 27
810 global -1.0 0.5 -0.005262 .2 0.1 9.00 27
811 global 1.0 0.5 0.005945 .2 0.1 9.00 2
812 global -1.0 0.5 -0.005198 .2 0.1 9.00 3
813 global 1.0 0.5 0.005933 .2 0.1 9.00 28
814 global -1.0 0.5 -0.004305 .2 0.1 9.00 28
815 global 1.0 0.5 0.005042 .2 0.1 9.00 3
816 global -1.0 0.5 -0.005507 .2 0.1 9.00 4
817 global 1.0 0.5 0.006431 .2 0.1 9.00 29
818 global -1.0 0.5 -0.003810 .2 0.1 9.00 29
819 global 1.0 0.5 0.004734 .2 0.1 9.00 4
820 global -1.0 0.5 -0.005364 .2 0.1 9.00 5
821 global 1.0 0.5 0.004729 .2 0.1 9.00 30
822 global -1.0 0.5 -0.005512 .2 0.1 9.00 30
823 global 1.0 0.5 0.004878 .2 0.1 9.00 5
824 global -1.0 0.5 -0.005406 .2 0.1 9.00 6
825 global 1.0 0.5 0.003974 .2 0.1 9.00 31
826 global -1.0 0.5 -0.006267 .2 0.1 9.00 31
827 global 1.0 0.5 0.004836 .2 0.1 9.00 6
828 global -1.0 0.5 -0.005712 .2 0.1 9.00 7
829 global 1.0 0.5 0.005503 .2 0.1 9.00 32
830 global -1.0 0.5 -0.004738 .2 0.1 9.00 32
831 global 1.0 0.5 0.004529 .2 0.1 9.00 7
832 global -1.0 0.5 -0.005385 .2 0.1 9.00 8
833 global 1.0 0.5 0.004484 .2 0.1 9.00 33
834 global -1.0 0.5 -0.005758 .2 0.1 9.00 33
835 global 1.0 0.5 0.004855 .2 0.1 9.00 8
836 global -1.0 0.5 -0.004985 .2 0.1 9.00 9
837 global 1.0 0.5 0.004407 .2 0.1 9.00 34
838 global -1.0 0.5 -0.005834 .2 0.1 9.00 34
839 global 1.0 0.5 0.005256 .2 0.1 9.00 9
840 global -1.0 0.5 -0.004016 .2 0.1 9.00 10
841 global 1.0 0.5 0.004614 .2 0.1 9.00 35
842 global -1.0 0.5 -0.005625 .2 0.1 9.00 35
843 global 1.0 0.5 0.006222 .2 0.1 9.00 10
844 global -1.0 0.5 -0.005240 .2 0.1 9.00 11
845 global 1.0 0.5 0.004686 .2 0.1 9.00 36
846 global -1.0 0.5 -0.005556 .2 0.1 9.00 36
847 global 1.0 0.5 0.005000 .2 0.1 9.00 11
848 global -1.0 0.5 -0.005205 .2 0.1 9.00 12
849 global 1.0 0.5 0.004557 .2 0.1 9.00 37
850 global -1.0 0.5 -0.005682 .2 0.1 9.00 37
851 global 1.0 0.5 0.005035 .2 0.1 9.00 12
852 global -1.0 0.5 -0.005987 .2 0.1 9.00 13
853 global 1.0 0.5 0.004904 .2 0.1 9.00 38
854 global -1.0 0.5 -0.005341 .2 0.1 9.00 38
855 global 1.0 0.5 0.004253 .2 0.1 9.00 13
856 global -1.0 0.5 -0.006092 .2 0.1 9.00 14
857 global 1.0 0.5 0.005950 .2 0.1 9.00 39
858 global -1.0 0.5 -0.004289 .2 0.1 9.00 39
859 global 1.0 0.5 0.004149 .2 0.1 9.00 14
860 global -1.0 0.5 -0.006997 .2 0.1 9.00 15
861 global 1.0 0.5 0.006129 .2 0.1 9.00 40
862 global -1.0 0.5 -0.004110 .2 0.1 9.00 40
863 global 1.0 0.5 0.003240 .2 0.1 9.00 15
864 global -1.0 0.5 -0.005655 .2 0.1 9.00 16
865 global 1.0 0.5 0.005912 .2 0.1 9.00 41
866 global -1.0 0.5 -0.004332 .2 0.1 9.00 41
867 global 1.0 0.5 0.004587 .2 0.1 9.00 16
868 global -1.0 0.5 -0.006450 .2 0.1 9.00 17
869 global 1.0 0.5 0.006513 .2 0.1 9.00 42
870 global -1.0 0.5 -0.003727 .2 0.1 9.00 42
871 global 1.0 0.5 0.003790 .2 0.1 9.00 17
872 global -1.0 0.5 -0.004663 .2 0.1 9.00 18
873 global 1.0 0.5 0.005304 .2 0.1 9.00 43
874 global -1.0 0.5 -0.004937 .2 0.1 9.00 43
875 global 1.0 0.5 0.005580 .2 0.1 9.00 18
876 global -1.0 0.5 -0.004725 .2 0.1 9.00 19
877 global 1.0 0.5 0.004745 .2 0.1 9.00 44
878 global -1.0 0.5 -0.005495 .2 0.1 9.00 44
879 global 1.0 0.5 0.005514 .2 0.1 9.00 19
880 global -1.0 0.5 -0.004991 .2 0.1 9.00 20
881 global 1.0 0.5 0.004982 .2 0.1 9.00 45
882 global -1.0 0.5 -0.005259 .2 0.1 9.00 45
883 global 1.0 0.5 0.005250 .2 0.1 9.00 20
884 global -1.0 0.5 -0.006004 .2 0.1 9.00 21
885 global 1.0 0.5 0.005215 .2 0.1 9.00 46
886 global -1.0 0.5 -0.005026 .2 0.1 9.00 46
887 global 1.0 0.5 0.004235 .2 0.1 9.00 21
888 global -1.0 0.5 -0.004139 .2 0.1 9.00 22
889 global 1.0 0.5 0.004074 .2 0.1 9.00 47
890 global -1.0 0.5 -0.006168 .2 0.1 9.00 47
891 global 1.0 0.5 0.006102 .2 0.1 9.00 22
892 global -1.0 0.5 -0.005647 .2 0.1 9.00 23
893 global 1.0 0.5 0.004965 .2 0.1 9.00 48
894 global -1.0 0.5 -0.005273 .2 0.1 9.00 48
895 global 1.0 0.5 0.004591 .2 0.1 9.00 23
896 global -1.0 0.5 -0.004608 .2 0.1 9.00 24
897 global 1.0 0.5 0.004759 .2 0.1 9.00 49
898 global -1.0 0.5 -0.005482 .2 0.1 9.00 49
899 global 1.0 0.5 0.005632 .2 0.1 9.00 24
900 none -1.0 0.5 -0.002303 .2 0.1 0.0 0
901 none 1.0 0.5 0.002303 .2 0.1 0.0 0
902 global -1.0 0.5 -0.171599 .4 0.1 0.11 0
903 global 1.0 0.5 0.002573 .4 0.1 0.11 25
904 global -1.0 0.5 -0.057804 .4 0.1 0.11 25
905 global 1.0 0.5 -0.109981 .4 0.1 0.11 0
906 global -1.0 0.5 -0.097833 .4 0.1 0.11 1
