Trial noise_type coaxial_lum test_lum match_lum grating_freq grating_contrast noise_freq rep
268 global -1.0 0.5 8.494040 .2 0.1 0.33 17
269 global 1.0 0.5 -5.763819 .2 0.1 0.33 42
270 global -1.0 0.5 0.782438 .2 0.1 0.33 42
271 global 1.0 0.5 3.534652 .2 0.1 0.33 17
272 global -1.0 0.5 -6.112351 .2 0.1 0.33 18
273 global 1.0 0.5 -0.959411 .2 0.1 0.33 43
274 global -1.0 0.5 2.850075 .2 0.1 0.33 43
275 global 1.0 0.5 -12.021658 .2 0.1 0.33 18
276 global -1.0 0.5 4.440860 .2 0.1 0.33 19
277 global 1.0 0.5 -9.700222 .2 0.1 0.33 44
278 global -1.0 0.5 -4.213159 .2 0.1 0.33 44
279 global 1.0 0.5 -1.634942 .2 0.1 0.33 19
280 global -1.0 0.5 -0.273083 .2 0.1 0.33 20
281 global 1.0 0.5 -1.092606 .2 0.1 0.33 45
282 global -1.0 0.5 4.598029 .2 0.1 0.33 45
283 global 1.0 0.5 -5.951403 .2 0.1 0.33 20
284 global -1.0 0.5 -0.033361 .2 0.1 0.33 21
285 global 1.0 0.5 -3.803971 .2 0.1 0.33 46
286 global -1.0 0.5 -0.639399 .2 0.1 0.33 46
287 global 1.0 0.5 -4.546845 .2 0.1 0.33 21
288 global -1.0 0.5 -7.061959 .2 0.1 0.33 22
289 global 1.0 0.5 -6.903525 .2 0.1 0.33 47
290 global -1.0 0.5 -2.055515 .2 0.1 0.33 47
291 global 1.0 0.5 -10.338245 .2 0.1 0.33 22
292 global -1.0 0.5 5.146543 .2 0.1 0.33 23
293 global 1.0 0.5 -1.243836 .2 0.1 0.33 48
294 global -1.0 0.5 2.933947 .2 0.1 0.33 48
295 global 1.0 0.5 -0.494283 .2 0.1 0.33 23
296 global -1.0 0.5 9.968709 .2 0.1 0.33 24
297 global 1.0 0.5 -6.179764 .2 0.1 0.33 49
298 global -1.0 0.5 -1.525591 .2 0.1 0.33 49
299 global 1.0 0.5 5.289847 .2 0.1 0.33 24
300 global -1.0 0.5 4.509745 .2 0.1 0.58 0
301 global 1.0 0.5 -6.221953 .2 0.1 0.58 25
302 global -1.0 0.5 -0.471314 .2 0.1 0.58 25
303 global 1.0 0.5 -0.971322 .2 0.1 0.58 0
304 global -1.0 0.5 1.485247 .2 0.1 0.58 1
305 global 1.0 0.5 -4.753778 .2 0.1 0.58 26
306 global -1.0 0.5 0.361666 .2 0.1 0.58 26
307 global 1.0 0.5 -4.543040 .2 0.1 0.58 1
308 global -1.0 0.5 2.293019 .2 0.1 0.58 2
309 global 1.0 0.5 -6.571707 .2 0.1 0.58 27
310 global -1.0 0.5 -0.464984 .2 0.1 0.58 27
311 global 1.0 0.5 -4.325447 .2 0.1 0.58 2
312 global -1.0 0.5 4.340105 .2 0.1 0.58 3
313 global 1.0 0.5 -4.764503 .2 0.1 0.58 28
314 global -1.0 0.5 1.699609 .2 0.1 0.58 28
315 global 1.0 0.5 -1.717810 .2 0.1 0.58 3
316 global -1.0 0.5 2.414499 .2 0.1 0.58 4
317 global 1.0 0.5 -1.961273 .2 0.1 0.58 29
318 global -1.0 0.5 3.665263 .2 0.1 0.58 29
319 global 1.0 0.5 -3.878035 .2 0.1 0.58 4
320 global -1.0 0.5 -2.401855 .2 0.1 0.58 5
321 global 1.0 0.5 -0.978422 .2 0.1 0.58 30
322 global -1.0 0.5 5.278793 .2 0.1 0.58 30
323 global 1.0 0.5 -7.567122 .2 0.1 0.58 5
324 global -1.0 0.5 0.801447 .2 0.1 0.58 6
325 global 1.0 0.5 3.720442 .2 0.1 0.58 31
326 global -1.0 0.5 9.382257 .2 0.1 0.58 31
327 global 1.0 0.5 -4.265980 .2 0.1 0.58 6
328 global -1.0 0.5 4.754014 .2 0.1 0.58 7
329 global 1.0 0.5 -5.873676 .2 0.1 0.58 32
330 global -1.0 0.5 -0.080062 .2 0.1 0.58 32
331 global 1.0 0.5 -1.160909 .2 0.1 0.58 7
332 global -1.0 0.5 1.969138 .2 0.1 0.58 8
333 global 1.0 0.5 -7.312627 .2 0.1 0.58 33
334 global -1.0 0.5 -0.788826 .2 0.1 0.58 33
335 global 1.0 0.5 -3.390287 .2 0.1 0.58 8
336 global -1.0 0.5 6.240777 .2 0.1 0.58 9
337 global 1.0 0.5 -3.491481 .2 0.1 0.58 34
338 global -1.0 0.5 3.116647 .2 0.1 0.58 34
339 global 1.0 0.5 0.461455 .2 0.1 0.58 9
340 global -1.0 0.5 6.001011 .2 0.1 0.58 10
341 global 1.0 0.5 -3.418668 .2 0.1 0.58 35
342 global -1.0 0.5 2.406234 .2 0.1 0.58 35
343 global 1.0 0.5 0.702583 .2 0.1 0.58 10
344 global -1.0 0.5 -0.193081 .2 0.1 0.58 11
345 global 1.0 0.5 -4.610675 .2 0.1 0.58 36
346 global -1.0 0.5 1.558871 .2 0.1 0.58 36
347 global 1.0 0.5 -6.549612 .2 0.1 0.58 11
348 global -1.0 0.5 2.416101 .2 0.1 0.58 12
349 global 1.0 0.5 -3.320422 .2 0.1 0.58 37
350 global -1.0 0.5 3.152900 .2 0.1 0.58 37
351 global 1.0 0.5 -3.943532 .2 0.1 0.58 12
352 global -1.0 0.5 2.578118 .2 0.1 0.58 13
353 global 1.0 0.5 0.859718 .2 0.1 0.58 38
354 global -1.0 0.5 6.731284 .2 0.1 0.58 38
355 global 1.0 0.5 -2.811635 .2 0.1 0.58 13
356 global -1.0 0.5 -1.625388 .2 0.1 0.58 14
357 global 1.0 0.5 1.233938 .2 0.1 0.58 39
358 global -1.0 0.5 7.652046 .2 0.1 0.58 39
359 global 1.0 0.5 -7.656381 .2 0.1 0.58 14
360 global -1.0 0.5 4.988488 .2 0.1 0.58 15
361 global 1.0 0.5 -1.085265 .2 0.1 0.58 40
362 global -1.0 0.5 5.046085 .2 0.1 0.58 40
363 global 1.0 0.5 -1.083109 .2 0.1 0.58 15
364 global -1.0 0.5 0.434060 .2 0.1 0.58 16
365 global 1.0 0.5 -2.130682 .2 0.1 0.58 41
366 global -1.0 0.5 4.560728 .2 0.1 0.58 41
367 global 1.0 0.5 -5.098265 .2 0.1 0.58 16
368 global -1.0 0.5 1.087056 .2 0.1 0.58 17
369 global 1.0 0.5 -1.436913 .2 0.1 0.58 42
370 global -1.0 0.5 3.678702 .2 0.1 0.58 42
371 global 1.0 0.5 -4.478893 .2 0.1 0.58 17
372 global -1.0 0.5 2.464321 .2 0.1 0.58 18
373 global 1.0 0.5 -1.879520 .2 0.1 0.58 43
374 global -1.0 0.5 4.708433 .2 0.1 0.58 43
375 global 1.0 0.5 -3.016265 .2 0.1 0.58 18
376 global -1.0 0.5 6.502168 .2 0.1 0.58 19
377 global 1.0 0.5 -5.079999 .2 0.1 0.58 44
378 global -1.0 0.5 1.133315 .2 0.1 0.58 44
379 global 1.0 0.5 -0.350610 .2 0.1 0.58 19
380 global -1.0 0.5 4.395411 .2 0.1 0.58 20
381 global 1.0 0.5 -7.733096 .2 0.1 0.58 45
382 global -1.0 0.5 -1.495541 .2 0.1 0.58 45
383 global 1.0 0.5 -1.854515 .2 0.1 0.58 20
384 global -1.0 0.5 6.083506 .2 0.1 0.58 21
385 global 1.0 0.5 -0.568174 .2 0.1 0.58 46
386 global -1.0 0.5 6.350636 .2 0.1 0.58 46
387 global 1.0 0.5 0.411048 .2 0.1 0.58 21
388 global -1.0 0.5 6.355834 .2 0.1 0.58 22
389 global 1.0 0.5 -5.716600 .2 0.1 0.58 47
390 global -1.0 0.5 0.977559 .2 0.1 0.58 47
391 global 1.0 0.5 0.527959 .2 0.1 0.58 22
392 global -1.0 0.5 0.409662 .2 0.1 0.58 23
393 global 1.0 0.5 -3.380475 .2 0.1 0.58 48
394 global -1.0 0.5 2.507981 .2 0.1 0.58 48
395 global 1.0 0.5 -5.961775 .2 0.1 0.58 23
396 global -1.0 0.5 2.421492 .2 0.1 0.58 24
397 global 1.0 0.5 -5.682925 .2 0.1 0.58 49
398 global -1.0 0.5 0.263610 .2 0.1 0.58 49
399 global 1.0 0.5 -3.631678 .2 0.1 0.58 24
400 global -1.0 0.5 2.132163 .2 0.1 1.00 0
401 global 1.0 0.5 -2.946961 .2 0.1 1.00 25
402 global -1.0 0.5 3.769374 .2 0.1 1.00 25
403 global 1.0 0.5 -4.472561 .2 0.1 1.00 0
404 global -1.0 0.5 5.402167 .2 0.1 1.00 1
405 global 1.0 0.5 -1.826180 .2 0.1 1.00 26
406 global -1.0 0.5 5.415920 .2 0.1 1.00 26
407 global 1.0 0.5 -1.297066 .2 0.1 1.00 1
408 global -1.0 0.5 4.959814 .2 0.1 1.00 2
409 global 1.0 0.5 -4.322736 .2 0.1 1.00 27
410 global -1.0 0.5 2.576516 .2 0.1 1.00 27
411 global 1.0 0.5 -1.680407 .2 0.1 1.00 2
412 global -1.0 0.5 4.771738 .2 0.1 1.00 3
413 global 1.0 0.5 -4.442084 .2 0.1 1.00 28
414 global -1.0 0.5 1.828994 .2 0.1 1.00 28
415 global 1.0 0.5 -1.384883 .2 0.1 1.00 3
416 global -1.0 0.5 3.423001 .2 0.1 1.00 4
417 global 1.0 0.5 -4.995026 .2 0.1 1.00 29
418 global -1.0 0.5 1.483287 .2 0.1 1.00 29
419 global 1.0 0.5 -2.885476 .2 0.1 1.00 4
420 global -1.0 0.5 4.632402 .2 0.1 1.00 5
421 global 1.0 0.5 -2.935466 .2 0.1 1.00 30
422 global -1.0 0.5 3.676810 .2 0.1 1.00 30
423 global 1.0 0.5 -1.850886 .2 0.1 1.00 5
424 global -1.0 0.5 1.918726 .2 0.1 1.00 6
425 global 1.0 0.5 -2.486822 .2 0.1 1.00 31
426 global -1.0 0.5 4.179348 .2 0.1 1.00 31
427 global 1.0 0.5 -4.868148 .2 0.1 1.00 6
428 global -1.0 0.5 3.694143 .2 0.1 1.00 7
429 global 1.0 0.5 -2.039732 .2 0.1 1.00 32
430 global -1.0 0.5 4.825265 .2 0.1 1.00 32
431 global 1.0 0.5 -3.243134 .2 0.1 1.00 7
432 global -1.0 0.5 3.534729 .2 0.1 1.00 8
433 global 1.0 0.5 -1.495923 .2 0.1 1.00 33
434 global -1.0 0.5 5.305522 .2 0.1 1.00 33
435 global 1.0 0.5 -3.278576 .2 0.1 1.00 8
436 global -1.0 0.5 1.871104 .2 0.1 1.00 9
437 global 1.0 0.5 -2.494148 .2 0.1 1.00 34
438 global -1.0 0.5 4.071968 .2 0.1 1.00 34
439 global 1.0 0.5 -4.519169 .2 0.1 1.00 9
440 global -1.0 0.5 3.020478 .2 0.1 1.00 10
441 global 1.0 0.5 -5.139357 .2 0.1 1.00 35
442 global -1.0 0.5 1.404294 .2 0.1 1.00 35
443 global 1.0 0.5 -3.318285 .2 0.1 1.00 10
444 global -1.0 0.5 5.121901 .2 0.1 1.00 11
445 global 1.0 0.5 -1.884930 .2 0.1 1.00 36
446 global -1.0 0.5 5.048660 .2 0.1 1.00 36
447 global 1.0 0.5 -1.512239 .2 0.1 1.00 11
448 global -1.0 0.5 3.665015 .2 0.1 1.00 12
449 global 1.0 0.5 -3.660257 .2 0.1 1.00 37
450 global -1.0 0.5 2.953685 .2 0.1 1.00 37
451 global 1.0 0.5 -2.776844 .2 0.1 1.00 12
452 global -1.0 0.5 2.154591 .2 0.1 1.00 13
453 global 1.0 0.5 -2.636900 .2 0.1 1.00 38
